,sentiment,magnitude,state
0,-0.0735849066163009,0.7056603808448,AK
1,-0.15645161379248865,0.6801075308473521,AL
2,-0.1633333367606004,0.6575000055134297,AR
3,-0.1486033542321048,0.6935754219621586,AZ
4,-0.13716381604721756,0.6400366774543865,CA
5,-0.15340314296449667,0.6840314151260866,CO
6,-0.1527397284054593,0.6328767122675295,CT
7,-0.2000000054637591,0.513333335518837,DC
8,-0.07592592609149439,0.537037040900301,DE
9,-0.15722311555406446,0.624799361114613,FL
10,-0.15887574181401518,0.6556213050639841,GA
11,-0.13750000204890966,0.5765625014901161,HI
12,-0.16097561167023047,0.6260162627672762,IA
13,-0.19827586579425582,0.825862074078157,ID
14,-0.1515923585671528,0.6308917230718835,IL
15,-0.1318644083910069,0.666101695748709,IN
16,-0.1633802830053607,0.6389671384308819,KS
17,-0.15000000168034372,0.6420212795046416,KY
18,-0.17019867689798998,0.5701986815262314,LA
19,-0.1624000024199486,0.7144000042676926,MA
20,-0.16920000237226487,0.6552000066936016,MD
21,-0.15636363821950824,0.6500000029802322,ME
22,-0.14402655050554106,0.6311946934237417,MI
23,-0.1403508786308138,0.631140353778998,MN
24,-0.16270270488552144,0.6372973022831453,MO
25,-0.1392405088755149,0.5797468377630922,MS
26,-0.11617647220983225,0.8367647118866444,MT
27,-0.15534591384278904,0.6150943418531298,NC
28,-0.19333333472410838,0.7400000015894572,ND
29,-0.18275862431217885,0.7051724122259123,NE
30,-0.0895522401404025,0.6089552249481429,NH
31,-0.15065963328435114,0.6321899783760703,NJ
32,-0.190789477017365,0.6131578988738751,NM
33,-0.19238095489286242,0.6790476226380893,NV
34,-0.11052631740038567,0.5954627979905116,NY
35,-0.11467391490072444,0.6650362344242741,OH
36,-0.13202614590428233,0.597385623291427,OK
37,-0.16258993031952879,0.7111510811038584,OR
38,-0.1712074329148136,0.6145510870974868,PA
39,-0.11800000295042992,0.644000007212162,RI
40,-0.17175141452564358,0.6740113016070619,SC
41,-0.1407407447695732,0.7037037050834408,SD
42,-0.15229357929404722,0.6674311946086381,TN
43,-0.1362081270980903,0.6215965797964029,TX
44,-0.08958333505628009,0.6364583359876027,UT
45,-0.14718826576010813,0.6264058713662304,VA
46,-0.06744186043046242,0.5976744240453077,VT
47,-0.09918625823223785,0.5989150126240675,WA
48,-0.1575609772307117,0.7785365905340125,WI
49,-0.22222222636143366,0.7518518528452626,WY
