,sentiment,magnitude,state
0,-0.14780701863530435,0.6565789496362732,AK
1,-0.1454674235357779,0.6358356979641293,AL
2,-0.15000000131789165,0.6635678423634127,AR
3,-0.18313433046994815,0.6638059727791975,AZ
4,-0.15951630058021934,0.6422562751528986,CA
5,-0.167494825987959,0.6579710168672727,CO
6,-0.17416974349545378,0.6446494488561065,CT
7,-0.18518518481725527,0.571604942282041,DC
8,-0.1573333348830541,0.6204444478286637,DE
9,-0.1588060311967184,0.6314359416846055,FL
10,-0.15713296594856685,0.6402354592875348,GA
11,-0.14076433321283122,0.6257961817133199,HI
12,-0.1499061926109035,0.6354596663762659,IA
13,-0.1496774209843528,0.6341935522613987,ID
14,-0.17965260753215492,0.6793217570378427,IL
15,-0.12745825712722839,0.6346938803391133,IN
16,-0.1531531547736784,0.6328185364757419,KS
17,-0.14517766581422786,0.6563451808519574,KY
18,-0.1750410534135618,0.6474548474027606,LA
19,-0.14723618257435123,0.6796984965327996,MA
20,-0.17494990156295304,0.6134268576521912,MD
21,-0.14058296051661529,0.6244394632532457,ME
22,-0.1659412426758513,0.656746467484224,MI
23,-0.1554272534200969,0.6550808343563151,MN
24,-0.15942228581382287,0.6707015160107384,MO
25,-0.15080906327777696,0.6223301009356397,MS
26,-0.16210937694995664,0.6730468783935066,MT
27,-0.17638572695224505,0.650569479004533,NC
28,-0.1987951826079782,0.5987951821950545,ND
29,-0.11545893823467016,0.6613526605969466,NE
30,-0.17453703953436128,0.6541666711715085,NH
31,-0.1476034161904417,0.6671700629204492,NJ
32,-0.1594155862346872,0.7113636388358745,NM
33,-0.16842105466655746,0.6803324119783835,NV
34,-0.11705825691260362,0.6267138749653594,NY
35,-0.1610230198944621,0.6657289038952964,OH
36,-0.15849858536134362,0.6871104846911626,OK
37,-0.16030928039366438,0.6298969098562023,OR
38,-0.17471671568245625,0.6616147343312039,PA
39,-0.159868422748619,0.6664473692837515,RI
40,-0.16450617453198374,0.6574074119260466,SC
41,-0.1366336657711775,0.6257425765737449,SD
42,-0.17600897122425083,0.6983183882211756,TN
43,-0.15740140172576098,0.65432815772871,TX
44,-0.11445221629662392,0.682750585491146,UT
45,-0.16386707128444827,0.6245921470247366,VA
46,-0.10701754597718255,0.7111111141261999,VT
47,-0.12503559712902257,0.6107736150263382,WA
48,-0.15740072417883236,0.6788207029948453,WI
49,-0.2093750035855919,0.6479166718199849,WY
