,sentiment,magnitude,state
0,-0.12610837538254085,0.6596059125705893,AK
1,-0.17620528992236495,0.6653188225084664,AL
2,-0.18324742491174603,0.6597938181198749,AR
3,-0.17933765541335678,0.6475162024524591,AZ
4,-0.15915259561165537,0.666375153946305,CA
5,-0.1826254849325736,0.6539768362079809,CO
6,-0.1655303050735683,0.6482954576301078,CT
7,-0.1000000001354651,0.6090909099262772,DC
8,-0.19525862237888164,0.6538793121882039,DE
9,-0.1656383218280389,0.6374873181543027,FL
10,-0.18186992120936635,0.6634146369085079,GA
11,-0.10894039835756188,0.6847682134649217,HI
12,-0.15282258223141393,0.6288306465702912,IA
13,-0.14700000122189522,0.6616666684299708,ID
14,-0.18147840780326693,0.6371262489734496,IL
15,-0.1633333354285269,0.6651515176049386,IN
16,-0.1513176169065596,0.6578363401197858,KS
17,-0.15332303184676208,0.6621329249494595,KY
18,-0.16553106427730205,0.6513026088834526,LA
19,-0.16695842703629113,0.6635667419945516,MA
20,-0.17385366095275415,0.6353170764300882,MD
21,-0.16551724372581503,0.653103452441336,ME
22,-0.16924766859040688,0.6515650774410044,MI
23,-0.16838791153818294,0.6275818662656945,MN
24,-0.1649331380606229,0.6543833612510035,MO
25,-0.18920863540374117,0.6273381313402876,MS
26,-0.17616822671528173,0.6490654245227854,MT
27,-0.1806225706109277,0.6698832712284786,NC
28,-0.1463768131275108,0.559420291064442,ND
29,-0.1673913063157512,0.5635869600607649,NE
30,-0.13511111272705925,0.6560000031524235,NH
31,-0.15308725048831645,0.679731546497385,NJ
32,-0.1290220837064722,0.6504731877040035,NM
33,-0.15608465803599864,0.6809523850876503,NV
34,-0.12413418107106268,0.6220308283649567,NY
35,-0.16428571644204634,0.6504232836148095,OH
36,-0.18583618023086326,0.637372015292022,OK
37,-0.17286477115310173,0.6502669074860968,OR
38,-0.17388003277638325,0.6558845896406796,PA
39,-0.14944444716804559,0.7177777843342887,RI
40,-0.19966044426217347,0.6393887972386462,SC
41,-0.16144578598708992,0.6397590415484934,SD
42,-0.1910447786325839,0.6381663146303661,TN
43,-0.1757823151694674,0.6505345030938455,TX
44,-0.16710526550090626,0.667763161865112,UT
45,-0.17667542976595255,0.6455979006127521,VA
46,-0.16993865192485003,0.7368098204395522,VT
47,-0.13365148799455812,0.6181892591749806,WA
48,-0.16116788553713013,0.6416058434295828,WI
49,-0.18155339924455846,0.7252427171011573,WY
