,sentiment,magnitude,state
0,-0.12558139769663645,0.7122093062674584,AK
1,-0.14264972952824972,0.6219600747236322,AL
2,-0.20588235441535552,0.7176470618475886,AR
3,-0.17689422535900773,0.7120780216254691,AZ
4,-0.18646641023509994,0.6809593049871906,CA
5,-0.17915709006717837,0.69915709152989,CO
6,-0.14934498004973196,0.6807860308957152,CT
7,-0.08135593455221693,0.6322033912953684,DC
8,-0.17545454718849876,0.6177272755652666,DE
9,-0.17367697786219752,0.6860252034281811,FL
10,-0.1823378854364462,0.6894197984830613,GA
11,-0.1163424131703284,0.6953307404998211,HI
12,-0.14700544620111936,0.6989110746909399,IA
13,-0.17388059985615426,0.6503731365134912,ID
14,-0.1954177918192083,0.7242587623048343,IL
15,-0.16045816913543945,0.693227094163992,IN
16,-0.1636363657704298,0.6566534952134169,KS
17,-0.19337539631015493,0.6883280768238408,KY
18,-0.16614173406984392,0.7177165364479925,LA
19,-0.17761021033966623,0.6967517420597669,MA
20,-0.16763754196248007,0.676591156378083,MD
21,-0.1680851081654817,0.6522458659982568,ME
22,-0.18928121263807238,0.6709962208035389,MI
23,-0.1851444308847148,0.738789548080266,MN
24,-0.20350609961669983,0.663414637035713,MO
25,-0.17734375220607035,0.7230468768102583,MS
26,-0.23438914393272875,0.6877828099136978,MT
27,-0.17568282164009658,0.6722466994815461,NC
28,-0.14400000244379044,0.604000004529953,ND
29,-0.18663594717254287,0.6903225835155232,NE
30,-0.18346154042161428,0.6688461547860732,NH
31,-0.16752199628704453,0.6916422313925895,NJ
32,-0.21022727557768425,0.7257575783878565,NM
33,-0.16827794814938143,0.7383685827795472,NV
34,-0.11509338834787004,0.6495709266590687,NY
35,-0.1844101980037073,0.7077652667718097,OH
36,-0.18915441381635473,0.6784926502527121,OK
37,-0.19751152285645085,0.713824888294743,OR
38,-0.20607827029979597,0.6760199847914198,PA
39,-0.15219780344229478,0.7126373640865415,RI
40,-0.20153551046770501,0.757389639094901,SC
41,-0.17000000210744995,0.675714287268264,SD
42,-0.17421686956322338,0.704578314999859,TN
43,-0.17581864190072846,0.6748320770588344,TX
44,-0.16151761594745848,0.6593495969203752,UT
45,-0.17090909295912945,0.6822895653922149,VA
46,-0.1722891596875277,0.8650602477501674,VT
47,-0.11131463148893515,0.6408532375671486,WA
48,-0.1846052652715068,0.7073684218584707,WI
49,-0.25555555724803314,0.7049382736469493,WY
