,sentiment,magnitude,state
0,-0.17736842338191836,0.7221052642323469,AK
1,-0.15125208950052677,0.6711185356113867,AL
2,-0.1904392792080416,0.6775193825479626,AR
3,-0.19357430016300287,0.6742971931954465,AZ
4,-0.16889845642336776,0.6377172038403307,CA
5,-0.16714072110365608,0.6615269491616302,CO
6,-0.18167330955426056,0.6581673346370814,CT
7,-0.22816901580548624,0.6014084552585239,DC
8,-0.16764706154079997,0.656862744915427,DE
9,-0.17238855883594784,0.644222668467313,FL
10,-0.165363987429617,0.6786206922540263,GA
11,-0.14281250229105352,0.6021875024307519,HI
12,-0.175050712774298,0.6397565978656676,IA
13,-0.19090909405188128,0.6836363686756655,ID
14,-0.17537912913829912,0.6905441604135932,IL
15,-0.1517786583145381,0.6425889354169723,IN
16,-0.13945312717502625,0.6736979192161622,KS
17,-0.1694256782758276,0.6189189212698791,KY
18,-0.17090239683183298,0.650828734108866,LA
19,-0.17988827063717655,0.6234636902975637,MA
20,-0.12465897353379699,0.6190975896881235,MD
21,-0.1814285741320678,0.674761905059928,ME
22,-0.17763833683759772,0.6594980070149633,MI
23,-0.16952264648172527,0.6210526351337042,MN
24,-0.18425324994635273,0.6581168882911662,MO
25,-0.19141104600272296,0.6739263824112942,MS
26,-0.16800000190734862,0.5996000056266785,MT
27,-0.17927333078878563,0.6444260969228925,NC
28,-0.22065217801086282,0.7489130471873543,ND
29,-0.10582010704215872,0.655026457218266,NE
30,-0.18859315873212235,0.6794676824327658,NH
31,-0.15003523845396216,0.6445384097559256,NJ
32,-0.20152905439838356,0.6262996983272949,NM
33,-0.17897436148845233,0.6769230795403322,NV
34,-0.11910169663570695,0.6406610201071885,NY
35,-0.17288935747472292,0.6697954934971396,OH
36,-0.17150735568857806,0.6693014732068953,OK
37,-0.18583474150571413,0.6407251287358506,OR
38,-0.1697274056534514,0.674031567218656,PA
39,-0.1483443740582624,0.7092715274813949,RI
40,-0.15035211549363506,0.6066901442450536,SC
41,-0.1649122832898508,0.7175438652435938,SD
42,-0.18043742690095055,0.6707168935842241,TN
43,-0.17178030582003748,0.6437121249170917,TX
44,-0.11828255108518944,0.6950138525578123,UT
45,-0.1691677202887523,0.6605926901430906,VA
46,-0.16068965751549294,0.586896556872746,VT
47,-0.11978976409099111,0.6231032937707233,WA
48,-0.18715486475149123,0.6687875183976713,WI
49,-0.14495413012187416,0.6651376200788611,WY
