,sentiment,magnitude,state
0,-0.1905263191775272,0.6342105306684971,AK
1,-0.18010118309703685,0.6495784180612628,AL
2,-0.17447916897557056,0.6692708378929334,AR
3,-0.17059248833341062,0.6664017362390898,AZ
4,-0.14231797644113064,0.6286208559460921,CA
5,-0.1507392492926409,0.6285618313598216,CO
6,-0.13555992387366902,0.6603143459189618,CT
7,-0.08933333535989126,0.42133333812157314,DC
8,-0.14473684543841764,0.6399999998117748,DE
9,-0.15884782394981573,0.6239933961036652,FL
10,-0.15280728633988971,0.625644919791786,GA
11,-0.13501683712908716,0.6663299697115767,HI
12,-0.14078341204724554,0.6592165919939219,IA
13,-0.1371527806752258,0.6354166704695672,ID
14,-0.1658997558112407,0.6414954831966045,IL
15,-0.1345940980840323,0.6523062768856208,IN
16,-0.12267658203064731,0.5933085532750486,KS
17,-0.17288401573429288,0.6205329201811907,KY
18,-0.16784968913099213,0.6114822592827373,LA
19,-0.15435244404016787,0.6733545689683431,MA
20,-0.131827517647824,0.6120123246137733,MD
21,-0.15698198427085405,0.6547297331429011,ME
22,-0.1521367544754066,0.6615918840154305,MI
23,-0.16518438432907076,0.6367678998963434,MN
24,-0.1774038485585688,0.6461538500033128,MO
25,-0.12375479071647272,0.552490425549476,MS
26,-0.154440157057926,0.6694980703840845,MT
27,-0.17370617946295785,0.6850584341906546,NC
28,-0.1606060637894905,0.7393939488313415,ND
29,-0.16985646221768913,0.66172249073332,NE
30,-0.19069767584518868,0.7372093058891537,NH
31,-0.13052772405590307,0.6472945915673204,NJ
32,-0.12929687721771188,0.6835937556170393,NM
33,-0.1736196346946655,0.6644171817810989,NV
34,-0.10564144880657918,0.6299342136009057,NY
35,-0.14674556422133653,0.633629195157005,OH
36,-0.15753424928000528,0.6335616471781714,OK
37,-0.15590119173056688,0.6716376986330731,OR
38,-0.1756419688900516,0.6879677224852369,PA
39,-0.11506849522255871,0.5856164418262978,RI
40,-0.13816666919738055,0.671333335613211,SC
41,-0.18500000396743416,0.5687500067055226,SD
42,-0.16340909309854562,0.6289772757752375,TN
43,-0.15251505360438491,0.6336764453275965,TX
44,-0.12203856939372938,0.6608815468827227,UT
45,-0.1632063903454554,0.6550368582761186,VA
46,-0.16312056927816243,0.7092198604281913,VT
47,-0.1209116557725054,0.6198308303780657,WA
48,-0.1620643456483974,0.6288203786529261,WI
49,-0.20108695935619914,0.5913043499154889,WY
