,sentiment,magnitude,state
0,-0.2014563145857413,0.6970873811074252,AK
1,-0.15906542255499653,0.625794395706921,AL
2,-0.2028169049133717,0.6676056378324267,AR
3,-0.17644306034570365,0.6847893947941743,AZ
4,-0.17325135926632446,0.6904663082113456,CA
5,-0.1879103304661685,0.6816653339587468,CO
6,-0.16809422052136325,0.6777301965644323,CT
7,-0.03749999888241291,0.6925000006332993,DC
8,-0.17500000184743988,0.6387755114357082,DE
9,-0.19083484821866678,0.6690789503949659,FL
10,-0.1824644573127018,0.6557661960898983,GA
11,-0.14255319263601135,0.5939716336099391,HI
12,-0.19626168429712268,0.6752336477495242,IA
13,-0.20562249311361927,0.7004016097410616,ID
14,-0.1718971651404145,0.6864361724030252,IL
15,-0.17172043250613314,0.7051612935559723,IN
16,-0.1796557143190657,0.6954616636201063,KS
17,-0.1762478508427098,0.6815834788801133,KY
18,-0.19776286661491566,0.6635346787021198,LA
19,-0.1925423750432871,0.682259889839396,MA
20,-0.18533487482895478,0.6642032365463072,MD
21,-0.1706051891964863,0.6688760842601916,ME
22,-0.17890428431257044,0.6635390456709589,MI
23,-0.17248841083768346,0.691190109267209,MN
24,-0.19600000236522067,0.6876363674889912,MO
25,-0.14235294341456656,0.632941181811632,MS
26,-0.1743016784084576,0.671508381361735,MT
27,-0.1776658294458133,0.6765743108492854,NC
28,-0.15441176700679696,0.8147058886859346,ND
29,-0.1901639364863354,0.664480875383635,NE
30,-0.1655963314782589,0.6784403711010557,NH
31,-0.16616428236406192,0.6683496634764338,NJ
32,-0.14632353153737152,0.6691176473601338,NM
33,-0.19098143512753657,0.6944297106457326,NV
34,-0.1355995533749222,0.6377661597842283,NY
35,-0.17760416904153922,0.6770254648247458,OH
36,-0.20556660323861106,0.6749503023285515,OK
37,-0.18262056660608772,0.6916287563151398,OR
38,-0.17689741707971635,0.6912427050146189,PA
39,-0.1427536255315594,0.7079710159720718,RI
40,-0.20432331167945736,0.695488724927593,SC
41,-0.16181818395853043,0.7163636413487521,SD
42,-0.1866666690020238,0.6659887029036964,TN
43,-0.18513822754234466,0.6650800274770589,TX
44,-0.15878136410614924,0.6630824424566761,UT
45,-0.19269819423473428,0.6853963868259886,VA
46,-0.17750000084439913,0.7191666705533862,VT
47,-0.13332259250655315,0.6412826331942802,WA
48,-0.19309816176951664,0.7108895725290652,WI
49,-0.20000000324319392,0.7152941205045756,WY
