,sentiment,magnitude,state
0,-0.16172839719572185,0.7024691403831964,AK
1,-0.1838565050486492,0.6677130103244909,AL
2,-0.13906250119907781,0.6179687508847564,AR
3,-0.1474409462136077,0.679330712125644,AZ
4,-0.1365342658811498,0.658184201549698,CA
5,-0.15482695955776343,0.6457194936595763,CO
6,-0.15076142383105864,0.6365482281080357,CT
7,-0.02000000365078449,0.6500000055879355,DC
8,-0.06666666743430225,0.7000000026415695,DE
9,-0.1522687113128765,0.6513847995178448,FL
10,-0.16540880641847286,0.681551365451243,GA
11,-0.0644444448252519,0.7022222244077259,HI
12,-0.13313953673770262,0.5953488403194865,IA
13,-0.12500000084665688,0.6443181838840246,ID
14,-0.1771052645029206,0.6515789478036919,IL
15,-0.12895442537424073,0.6579088516952845,IN
16,-0.08125000209030178,0.6364583363239136,KS
17,-0.13364929045546112,0.6554502376236057,KY
18,-0.1410810817335103,0.6616216241507917,LA
19,-0.13023255946133225,0.6654485075477746,MA
20,-0.130270271909398,0.638918920042547,MD
21,-0.15944055973233043,0.6706293722341111,ME
22,-0.16834319710246556,0.6736686421921972,MI
23,-0.18400000162422658,0.6296666696419319,MN
24,-0.1565789490153915,0.6065789511786741,MO
25,-0.2565789489369643,0.7328947436456618,MS
26,-0.11195652348839719,0.7369565250271041,MT
27,-0.1055555561626399,0.6788359796086316,NC
28,-0.24000000432133675,0.42500000521540643,ND
29,-0.11785714354898248,0.6583333334752491,NE
30,-0.06304347952422888,0.7043478287270536,NH
31,-0.12178217923582191,0.6407920827369878,NJ
32,-0.13111111281646623,0.7066666714019245,NM
33,-0.1044871816650415,0.6314102597057055,NV
34,-0.11031518749173984,0.6112225439716148,NY
35,-0.11632373246309362,0.638545956140683,OH
36,-0.11363636487812707,0.5929292950666312,OK
37,-0.13743589963668432,0.6582051315941871,OR
38,-0.1595918383221237,0.6706122471969955,PA
39,-0.0533333346247673,0.6200000019123156,RI
40,-0.11243243459108714,0.6924324374746632,SC
41,-0.1899999998509884,0.6149999961256981,SD
42,-0.18757575978383872,0.6754545477529367,TN
43,-0.13610223774759533,0.6515974474077026,TX
44,-0.13474576421460863,0.7245762769322274,UT
45,-0.1431034498658902,0.6555555583445277,VA
46,-0.12758620892619266,0.6206896549154972,VT
47,-0.10315249397083462,0.6277126120157606,WA
48,-0.14510489750158537,0.6555944090331352,WI
49,-0.15135135199572589,0.5756756743869266,WY
