,sentiment,magnitude,state
0,-0.11578947552724889,0.5910526354846202,AK
1,-0.16844584223239725,0.6397174290809751,AL
2,-0.12882883064784445,0.6427927971523892,AR
3,-0.1587892067010693,0.6525893543516086,AZ
4,-0.15072016632058458,0.6199735481388372,CA
5,-0.168767314569359,0.6419667616135691,CO
6,-0.13985765274627354,0.6430605014925326,CT
7,-0.14489795997434732,0.5285714305177027,DC
8,-0.16403162214360217,0.6640316208184001,DE
9,-0.15132602376274668,0.6426919268468323,FL
10,-0.14982130191554505,0.6120800597112549,GA
11,-0.12147058980429874,0.6044117672916721,HI
12,-0.15367647213861346,0.6641544141149258,IA
13,-0.1559602671506389,0.6579470246635526,ID
14,-0.1419093869626522,0.6344660221686448,IL
15,-0.13158363154244168,0.6208185086828852,IN
16,-0.12811344217063467,0.6531442697590583,KS
17,-0.16794117854579407,0.6122058863915941,KY
18,-0.1440647500801644,0.631115112239294,LA
19,-0.15151515338155958,0.6253535394114678,MA
20,-0.14303797640871282,0.6418695256781439,MD
21,-0.16161825951513414,0.6284232401439758,ME
22,-0.14967567752341968,0.6340540580008481,MI
23,-0.1626251413009323,0.655839824885362,MN
24,-0.16560102482814618,0.6598465508588439,MO
25,-0.14513889017204443,0.5736111154676311,MS
26,-0.15860806102608585,0.6293040326226762,MT
27,-0.1559272745793516,0.6433454575917937,NC
28,-0.06708860953774633,0.5594936772426472,ND
29,-0.11822222358650632,0.6448888934652011,NE
30,-0.13333333484577328,0.6805243479569306,NH
31,-0.13571428718085385,0.6275600539343773,NJ
32,-0.18118812089706018,0.6729372992816538,NM
33,-0.13442211223756848,0.6467336707154111,NV
34,-0.11832657013968903,0.6116297256191038,NY
35,-0.1509343575120372,0.6624820351950507,OH
36,-0.15754026503985308,0.6344070306394145,OK
37,-0.17492260289704284,0.6681114587667557,OR
38,-0.16940194866276748,0.6559805319811605,PA
39,-0.18139535050059474,0.6366279084062161,RI
40,-0.11172638609034619,0.6451140096477849,SC
41,-0.15066667020320892,0.6773333391547203,SD
42,-0.1557413622437911,0.6229654437257028,TN
43,-0.1565810191873028,0.6376857223251945,TX
44,-0.09422572330618155,0.6440944890259445,UT
45,-0.14305402624370508,0.6444873244531428,VA
46,-0.17578947583311483,0.6747368459246661,VT
47,-0.11803955819730629,0.6133449284833065,WA
48,-0.19528688766734034,0.7136270518750563,WI
49,-0.1767241400505962,0.5594827646453833,WY
