,sentiment,magnitude,state
0,-0.16646341820497337,0.6902439070910942,AK
1,-0.14863813362638775,0.6616731548703598,AL
2,-0.1573529433897313,0.6047058880109998,AR
3,-0.154868915830547,0.6905430730725273,AZ
4,-0.1488345010146765,0.6589743627673819,CA
5,-0.16216696488470844,0.693161636617425,CO
6,-0.1891358052874789,0.6548148176552336,CT
7,-0.10697674439396969,0.7372092959839244,DC
8,-0.13128834565175823,0.6558282277518255,DE
9,-0.16384772813413054,0.633571796515156,FL
10,-0.1610426561668586,0.6601895769131128,GA
11,-0.12166666785875956,0.6500000025456151,HI
12,-0.12655367437055556,0.6519774064674215,IA
13,-0.19794872047809453,0.6497435938853484,ID
14,-0.15750552106969404,0.6589404013723332,IL
15,-0.12952710677801943,0.6566320688752705,IN
16,-0.15893417139038396,0.6438871501218002,KS
17,-0.16277372514842636,0.6786496398603394,KY
18,-0.13778920448684448,0.6100257086186912,LA
19,-0.14879679347184252,0.6512032128511903,MA
20,-0.14796748182920583,0.6673441760262177,MD
21,-0.12034384097188797,0.6736389728834089,ME
22,-0.16827774229931783,0.676514639202797,MI
23,-0.17161084791167122,0.7003189816690708,MN
24,-0.17081712266060628,0.6885214032395108,MO
25,-0.1526923099389443,0.6173076931960307,MS
26,-0.13859649229119395,0.6684210566226502,MT
27,-0.17243781323308374,0.6528358233657049,NC
28,-0.1300000023628984,0.6671428584626743,ND
29,-0.09172413929783065,0.601379311855497,NE
30,-0.16964285910528684,0.6910714329486447,NH
31,-0.1557450646624852,0.6363554795137214,NJ
32,-0.19095022865145456,0.6773755677145531,NM
33,-0.11854545544494283,0.6592727292396805,NV
34,-0.12488131402611063,0.638347003734351,NY
35,-0.1603021998582715,0.6653159374862418,OH
36,-0.15373134532018,0.6417910496213797,OK
37,-0.17266436238293004,0.6432525995934023,OR
38,-0.15306930876899474,0.6800990121641962,PA
39,-0.1488721828935738,0.6255639127658722,RI
40,-0.14060475326446942,0.6231101532637687,SC
41,-0.2426666702826818,0.7200000049670537,SD
42,-0.15372124691374087,0.6583220599892174,TN
43,-0.15172013196347758,0.6339609515595608,TX
44,-0.08576512623087791,0.7120996456977735,UT
45,-0.1361788638057263,0.6623577270626537,VA
46,-0.15241379496352425,0.5868965535328305,VT
47,-0.1226143337568878,0.6378466009015139,WA
48,-0.15697479190445748,0.6722689118079779,WI
49,-0.18888889117674393,0.6656565675982321,WY
