,sentiment,magnitude,state
0,-0.12226720860129908,0.6894736878785045,AK
1,-0.14743202578085066,0.6592145040293654,AL
2,-0.20068807568435276,0.7245412861091007,AR
3,-0.16556862924028845,0.7060392187740289,AZ
4,-0.14835602985970286,0.6800730687163075,CA
5,-0.14390415998623352,0.6808315746018885,CO
6,-0.1489323861499274,0.6583629925321005,CT
7,-0.0812500003958121,0.6734375044470653,DC
8,-0.12904762132536798,0.6304761934493269,DE
9,-0.14985004462774176,0.6787917771454081,FL
10,-0.15419254841294533,0.6621118052139509,GA
11,-0.11571906502031562,0.6618729125596209,HI
12,-0.17751938208591106,0.6875969018180703,IA
13,-0.13716216387881622,0.668918921209469,ID
14,-0.16351590320046713,0.6867491198841864,IL
15,-0.11914480221254138,0.6839650168623939,IN
16,-0.13836478130809915,0.6432704430331224,KS
17,-0.1567662589003206,0.6325131846568915,KY
18,-0.16238698262256482,0.6609403295391938,LA
19,-0.14643584682687721,0.670162936221133,MA
20,-0.13628118087341184,0.6701814096902503,MD
21,-0.17233606783642633,0.6723360693326494,ME
22,-0.1567567587599211,0.6952408963177446,MI
23,-0.1553219467616896,0.6306176119619851,MN
24,-0.14268833221633817,0.6689807996373938,MO
25,-0.14065573994742064,0.7026229546206897,MS
26,-0.146982759494206,0.7060344866958672,MT
27,-0.15440547660031412,0.6958083852271528,NC
28,-0.1432835841134413,0.8119403056021947,ND
29,-0.1540178580076567,0.6812500028671431,NE
30,-0.1366795398381226,0.7386100429710735,NH
31,-0.14314429459816588,0.7047379796272204,NJ
32,-0.1350210982095843,0.6675105489444632,NM
33,-0.15138121741664343,0.6812154731985943,NV
34,-0.11719944538280648,0.6494266878725485,NY
35,-0.1494069124210305,0.7117070694977072,OH
36,-0.13273273439736696,0.6222222252404904,OK
37,-0.17471059878171818,0.6933214633874031,OR
38,-0.14232209916418412,0.668164798204372,PA
39,-0.1443708630291042,0.6735099367550667,RI
40,-0.1642487068790846,0.728497413992367,SC
41,-0.13333333474703324,0.6602564127399371,SD
42,-0.15670588368002106,0.7229411803624209,TN
43,-0.1573736634390282,0.66994176507724,TX
44,-0.13631579070106933,0.7213157927127261,UT
45,-0.1460966559858644,0.6852540302850869,VA
46,-0.16540880655904985,0.7018867941491259,VT
47,-0.10974903629093097,0.637693052955015,WA
48,-0.17713458992422232,0.6858176578014183,WI
49,-0.18536585666299835,0.6853658538766023,WY
